Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
4.867,189,42,PID,0.058,0.0019,0.058,0.0019,190,26908.0
4.887,189,46,PID,0.058,0.0019,0.058,0.0019,190,25772.5
4.908,170,59,PID,0.058,0.0019,0.058,0.0019,190,21856.0
4.930,172,66,PID,0.058,0.0019,0.058,0.0019,190,22559.0
4.949,170,71,PID,0.058,0.0019,0.058,0.0019,190,23172.5
4.970,178,68,PID,0.058,0.0019,0.058,0.0019,190,26238.5
4.993,180,65,PID,0.058,0.0019,0.058,0.0019,190,26560.5
5.015,178,66,PID,0.058,0.0019,0.058,0.0019,190,26238.0
5.038,173,68,PID,0.058,0.0019,0.058,0.0019,190,26255.5
5.060,171,69,PID,0.058,0.0019,0.058,0.0019,190,26246.0
5.080,169,73,PID,0.058,0.0019,0.058,0.0019,190,25453.0
5.103,164,77,PID,0.058,0.0019,0.058,0.0019,190,24692.0
5.125,162,80,PID,0.058,0.0019,0.058,0.0019,190,24814.0
5.146,184,52,PID,0.058,0.0019,0.058,0.0019,85,9506.0
5.169,184,52,PID,0.058,0.0019,0.058,0.0019,85,9532.0
5.193,213,34,PID,0.058,0.0019,0.058,0.0019,85,13826.0
5.214,280,5,PID,0.058,0.0019,0.058,0.0019,85,5508.5
5.235,284,-6,PID,0.058,0.0019,0.058,0.0019,85,6414.5
5.255,284,-8,PID,0.058,0.0019,0.058,0.0019,85,6560.5
5.274,280,-9,PID,0.058,0.0019,0.058,0.0019,85,7428.5
5.297,280,-9,PID,0.058,0.0019,0.058,0.0019,85,7391.5
5.320,265,-10,PID,0.058,0.0019,0.058,0.0019,85,7441.0
5.340,249,-10,PID,0.058,0.0019,0.058,0.0019,85,7727.5
5.361,249,-10,PID,0.058,0.0019,0.058,0.0019,85,7727.5
5.381,223,-9,PID,0.058,0.0019,0.058,0.0019,85,7872.0
5.404,199,-11,PID,0.058,0.0019,0.058,0.0019,85,7777.5
5.426,199,-12,PID,0.058,0.0019,0.058,0.0019,85,7802.5
5.447,174,-11,PID,0.058,0.0019,0.058,0.0019,85,7560.0
5.468,174,-11,PID,0.058,0.0019,0.058,0.0019,85,7551.5
5.489,148,-11,PID,0.058,0.0019,0.058,0.0019,85,7897.5
5.509,122,-11,PID,0.058,0.0019,0.058,0.0019,85,7690.0
5.530,122,-11,PID,0.058,0.0019,0.058,0.0019,85,7690.0
5.550,96,-8,PID,0.058,0.0019,0.058,0.0019,85,8089.5
5.572,75,-11,PID,0.058,0.0019,0.058,0.0019,85,7086.0
5.593,75,-12,PID,0.058,0.0019,0.058,0.0019,85,7128.5
5.613,47,-12,PID,0.058,0.0019,0.058,0.0019,85,8069.5
5.633,45,-12,PID,0.058,0.0019,0.058,0.0019,85,8180.5
5.658,24,-14,PID,0.058,0.0019,0.058,0.0019,85,7488.0
5.678,3,-15,PID,0.058,0.0019,0.058,0.0019,85,6527.5
5.702,3,-15,PID,0.058,0.0019,0.058,0.0019,85,6559.5
5.723,-30,8,PID,0.058,0.0019,0.058,0.0019,85,4339.0
5.744,-37,-2,PID,0.058,0.0019,0.058,0.0019,85,5686.5
5.767,-35,-7,PID,0.058,0.0019,0.058,0.0019,85,6024.5
5.787,-44,-16,PID,0.058,0.0019,0.058,0.0019,85,6392.0
