Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
5.249,167,-51,PID,0.005,0.0001,0.005,0.0001,35,34221.0
5.271,159,-58,PID,0.005,0.0001,0.005,0.0001,35,38927.0
5.297,145,-69,PID,0.005,0.0001,0.005,0.0001,35,35551.5
5.318,127,-83,PID,0.005,0.0001,0.005,0.0001,35,33433.0
5.342,118,-91,PID,0.005,0.0001,0.005,0.0001,35,38657.0
5.363,103,-103,PID,0.005,0.0001,0.005,0.0001,35,35605.0
5.384,86,-113,PID,0.005,0.0001,0.005,0.0001,35,35602.0
5.407,78,-119,PID,0.005,0.0001,0.005,0.0001,35,40105.0
5.429,65,-124,PID,0.005,0.0001,0.005,0.0001,35,39023.0
5.450,50,-128,PID,0.005,0.0001,0.005,0.0001,35,39049.5
5.473,37,-130,PID,0.005,0.0001,0.005,0.0001,35,40763.5
5.495,32,-132,PID,0.005,0.0001,0.005,0.0001,35,42869.5
5.517,21,-130,PID,0.005,0.0001,0.005,0.0001,35,42544.5
5.542,13,-127,PID,0.005,0.0001,0.005,0.0001,35,43941.5
5.566,10,-126,PID,0.005,0.0001,0.005,0.0001,35,45022.0
5.586,5,-122,PID,0.005,0.0001,0.005,0.0001,35,45091.5
5.610,3,-120,PID,0.005,0.0001,0.005,0.0001,35,45538.5
5.631,0,-117,PID,0.005,0.0001,0.005,0.0001,35,45797.5
5.653,-3,-114,PID,0.005,0.0001,0.005,0.0001,35,46139.0
5.675,-4,-112,PID,0.005,0.0001,0.005,0.0001,35,46308.0
5.697,-5,-110,PID,0.005,0.0001,0.005,0.0001,35,46590.0
5.717,-4,-108,PID,0.005,0.0001,0.005,0.0001,35,46264.5
5.740,6,-105,PID,0.005,0.0001,0.005,0.0001,35,43138.0
5.761,10,-102,PID,0.005,0.0001,0.005,0.0001,35,44946.5
5.781,24,-97,PID,0.005,0.0001,0.005,0.0001,35,40653.5
5.807,31,-94,PID,0.005,0.0001,0.005,0.0001,35,43215.0
5.828,48,-87,PID,0.005,0.0001,0.005,0.0001,35,38149.5
5.849,68,-75,PID,0.005,0.0001,0.005,0.0001,35,35439.0
5.878,79,-69,PID,0.005,0.0001,0.005,0.0001,35,40318.5
5.901,97,-60,PID,0.005,0.0001,0.005,0.0001,35,36619.5
5.921,123,-46,PID,0.005,0.0001,0.005,0.0001,35,32797.0
5.943,152,-28,PID,0.005,0.0001,0.005,0.0001,35,31471.5
5.965,165,-18,PID,0.005,0.0001,0.005,0.0001,35,39069.0
5.986,179,-6,PID,0.005,0.0001,0.005,0.0001,35,37488.5
6.009,192,10,PID,0.005,0.0001,0.005,0.0001,35,36062.0
6.030,198,18,PID,0.005,0.0001,0.005,0.0001,35,41293.0
6.051,203,28,PID,0.005,0.0001,0.005,0.0001,35,39117.0
6.073,204,33,PID,0.005,0.0001,0.005,0.0001,35,40880.0
6.095,202,40,PID,0.005,0.0001,0.005,0.0001,35,40130.5
6.117,201,48,PID,0.005,0.0001,0.005,0.0001,35,40374.0
6.140,202,52,PID,0.005,0.0001,0.005,0.0001,35,41633.5
6.163,199,57,PID,0.005,0.0001,0.005,0.0001,35,42616.0
6.183,195,65,PID,0.005,0.0001,0.005,0.0001,35,42840.0
6.207,190,77,PID,0.005,0.0001,0.005,0.0001,35,42135.0
6.230,189,84,PID,0.005,0.0001,0.005,0.0001,35,44458.5
6.250,185,96,PID,0.005,0.0001,0.005,0.0001,35,42207.5
6.274,180,109,PID,0.005,0.0001,0.005,0.0001,35,41112.0
6.296,178,118,PID,0.005,0.0001,0.005,0.0001,35,43640.0
6.318,170,127,PID,0.005,0.0001,0.005,0.0001,35,41201.0
6.341,167,134,PID,0.005,0.0001,0.005,0.0001,35,42737.0
6.363,156,139,PID,0.005,0.0001,0.005,0.0001,35,39517.0
6.385,142,141,PID,0.005,0.0001,0.005,0.0001,35,37125.0
6.408,137,143,PID,0.005,0.0001,0.005,0.0001,35,38453.5
6.430,125,141,PID,0.005,0.0001,0.005,0.0001,35,35125.0
6.450,108,139,PID,0.005,0.0001,0.005,0.0001,35,32620.5
6.476,90,139,PID,0.005,0.0001,0.005,0.0001,35,30941.0
6.499,82,139,PID,0.005,0.0001,0.005,0.0001,35,33015.5
6.519,66,140,PID,0.005,0.0001,0.005,0.0001,35,30162.5
6.541,45,142,PID,0.005,0.0001,0.005,0.0001,35,29720.0
6.564,35,142,PID,0.005,0.0001,0.005,0.0001,35,32493.5
6.585,13,145,PID,0.005,0.0001,0.005,0.0001,35,31177.0
6.607,-12,149,PID,0.005,0.0001,0.005,0.0001,35,33277.0
6.628,-24,148,PID,0.005,0.0001,0.005,0.0001,35,37412.0
6.649,-41,151,PID,0.005,0.0001,0.005,0.0001,35,37798.5
6.671,-48,152,PID,0.005,0.0001,0.005,0.0001,35,39792.5
6.692,-58,157,PID,0.005,0.0001,0.005,0.0001,35,37009.0
6.713,-70,166,PID,0.005,0.0001,0.005,0.0001,35,32769.0
6.735,-81,175,PID,0.005,0.0001,0.005,0.0001,35,29432.5
6.754,-86,175,PID,0.005,0.0001,0.005,0.0001,35,30525.5
6.775,-94,180,PID,0.005,0.0001,0.005,0.0001,35,27845.0
6.797,-97,181,PID,0.005,0.0001,0.005,0.0001,35,28541.5
6.817,-100,182,PID,0.005,0.0001,0.005,0.0001,35,27944.5
6.837,-102,182,PID,0.005,0.0001,0.005,0.0001,35,28260.0
6.858,-104,173,PID,0.005,0.0001,0.005,0.0001,35,32664.0
