Czas_s,Uchyb_X_px,Uchyb_Y_px,Regulator,Param1_Pan,Param2_Pan,Param1_Tilt,Param2_Tilt,Deadband,Pole_Obiektu
2.496,92,75,PID,0.005,0.0001,0.005,0.0001,35,38666.5
2.517,115,74,PID,0.005,0.0001,0.005,0.0001,35,39604.5
2.539,128,73,PID,0.005,0.0001,0.005,0.0001,35,43654.0
2.560,141,70,PID,0.005,0.0001,0.005,0.0001,35,43631.0
2.581,151,65,PID,0.005,0.0001,0.005,0.0001,35,43461.0
2.606,158,62,PID,0.005,0.0001,0.005,0.0001,35,45427.0
2.629,161,58,PID,0.005,0.0001,0.005,0.0001,35,43900.0
2.650,162,51,PID,0.005,0.0001,0.005,0.0001,35,39660.0
2.673,162,46,PID,0.005,0.0001,0.005,0.0001,35,41024.0
2.695,164,39,PID,0.005,0.0001,0.005,0.0001,35,40767.5
2.716,171,32,PID,0.005,0.0001,0.005,0.0001,35,44382.5
2.739,176,28,PID,0.005,0.0001,0.005,0.0001,35,45928.0
2.761,179,22,PID,0.005,0.0001,0.005,0.0001,35,45185.5
2.786,179,14,PID,0.005,0.0001,0.005,0.0001,35,43632.0
2.810,174,0,PID,0.005,0.0001,0.005,0.0001,35,40308.0
2.831,170,-8,PID,0.005,0.0001,0.005,0.0001,35,43761.5
2.852,161,-19,PID,0.005,0.0001,0.005,0.0001,35,41719.5
2.875,155,-25,PID,0.005,0.0001,0.005,0.0001,35,44616.5
2.896,146,-32,PID,0.005,0.0001,0.005,0.0001,35,43573.0
2.917,131,-39,PID,0.005,0.0001,0.005,0.0001,35,41119.0
2.937,124,-45,PID,0.005,0.0001,0.005,0.0001,35,44110.5
2.958,104,-51,PID,0.005,0.0001,0.005,0.0001,35,39200.0
2.980,77,-58,PID,0.005,0.0001,0.005,0.0001,35,35869.5
3.002,65,-64,PID,0.005,0.0001,0.005,0.0001,35,41215.0
3.023,42,-67,PID,0.005,0.0001,0.005,0.0001,35,38137.0
3.043,30,-69,PID,0.005,0.0001,0.005,0.0001,35,42774.0
3.065,6,-70,PID,0.005,0.0001,0.005,0.0001,35,38504.0
3.086,-22,-70,PID,0.005,0.0001,0.005,0.0001,35,37218.0
3.109,-36,-70,PID,0.005,0.0001,0.005,0.0001,35,42566.0
3.133,-58,-67,PID,0.005,0.0001,0.005,0.0001,35,39562.5
3.154,-83,-62,PID,0.005,0.0001,0.005,0.0001,35,38117.5
3.175,-95,-59,PID,0.005,0.0001,0.005,0.0001,35,42936.0
3.196,-109,-54,PID,0.005,0.0001,0.005,0.0001,35,41779.0
3.216,-124,-47,PID,0.005,0.0001,0.005,0.0001,35,41150.0
3.239,-134,-43,PID,0.005,0.0001,0.005,0.0001,35,43943.5
3.261,-143,-39,PID,0.005,0.0001,0.005,0.0001,35,44161.5
3.282,-151,-33,PID,0.005,0.0001,0.005,0.0001,35,43429.5
3.306,-156,-29,PID,0.005,0.0001,0.005,0.0001,35,45408.0
3.328,-159,-24,PID,0.005,0.0001,0.005,0.0001,35,45284.5
3.348,-160,-21,PID,0.005,0.0001,0.005,0.0001,35,46297.5
3.371,-161,-19,PID,0.005,0.0001,0.005,0.0001,35,46743.5
3.392,-161,-18,PID,0.005,0.0001,0.005,0.0001,35,47274.5
3.413,-160,-16,PID,0.005,0.0001,0.005,0.0001,35,46407.5
3.433,-160,-15,PID,0.005,0.0001,0.005,0.0001,35,46587.0
3.459,-158,-13,PID,0.005,0.0001,0.005,0.0001,35,45730.0
3.481,-155,-9,PID,0.005,0.0001,0.005,0.0001,35,44376.0
3.504,-153,-6,PID,0.005,0.0001,0.005,0.0001,35,44659.0
3.526,-149,-1,PID,0.005,0.0001,0.005,0.0001,35,42767.0
3.547,-142,6,PID,0.005,0.0001,0.005,0.0001,35,40461.5
3.569,-139,10,PID,0.005,0.0001,0.005,0.0001,35,41488.5
3.590,-131,17,PID,0.005,0.0001,0.005,0.0001,35,38364.5
3.611,-128,22,PID,0.005,0.0001,0.005,0.0001,35,39505.5
3.634,-117,29,PID,0.005,0.0001,0.005,0.0001,35,35750.5
3.655,-99,35,PID,0.005,0.0001,0.005,0.0001,35,31853.0
3.677,-78,40,PID,0.005,0.0001,0.005,0.0001,35,29264.5
3.699,-56,47,PID,0.005,0.0001,0.005,0.0001,35,39728.5
3.720,-33,53,PID,0.005,0.0001,0.005,0.0001,35,39547.0
3.742,-22,57,PID,0.005,0.0001,0.005,0.0001,35,44285.5
3.764,1,62,PID,0.005,0.0001,0.005,0.0001,35,39605.0
3.789,32,69,PID,0.005,0.0001,0.005,0.0001,35,36397.5
3.811,48,74,PID,0.005,0.0001,0.005,0.0001,35,42311.5
3.834,80,78,PID,0.005,0.0001,0.005,0.0001,35,35184.0
3.855,107,79,PID,0.005,0.0001,0.005,0.0001,35,38206.5
3.877,122,79,PID,0.005,0.0001,0.005,0.0001,35,42797.5
3.900,137,76,PID,0.005,0.0001,0.005,0.0001,35,42785.5
3.920,149,71,PID,0.005,0.0001,0.005,0.0001,35,43613.5
3.943,158,67,PID,0.005,0.0001,0.005,0.0001,35,44833.5
3.966,164,64,PID,0.005,0.0001,0.005,0.0001,35,46272.5
3.988,170,58,PID,0.005,0.0001,0.005,0.0001,35,44649.0
4.010,175,48,PID,0.005,0.0001,0.005,0.0001,35,42933.5
4.033,179,42,PID,0.005,0.0001,0.005,0.0001,35,45144.5
4.054,180,34,PID,0.005,0.0001,0.005,0.0001,35,43719.0
4.076,181,29,PID,0.005,0.0001,0.005,0.0001,35,45374.5
4.097,178,21,PID,0.005,0.0001,0.005,0.0001,35,43756.5
4.123,171,8,PID,0.005,0.0001,0.005,0.0001,35,41074.0
4.145,159,-8,PID,0.005,0.0001,0.005,0.0001,35,38519.0
4.168,143,-22,PID,0.005,0.0001,0.005,0.0001,35,38294.5
4.188,134,-31,PID,0.005,0.0001,0.005,0.0001,35,42517.0
4.210,123,-40,PID,0.005,0.0001,0.005,0.0001,35,41856.5
4.234,117,-46,PID,0.005,0.0001,0.005,0.0001,35,44227.5
4.254,99,-53,PID,0.005,0.0001,0.005,0.0001,35,39532.0
4.276,92,-59,PID,0.005,0.0001,0.005,0.0001,35,43338.0
4.297,72,-64,PID,0.005,0.0001,0.005,0.0001,35,39026.0
4.320,44,-68,PID,0.005,0.0001,0.005,0.0001,35,36449.0
4.341,30,-70,PID,0.005,0.0001,0.005,0.0001,35,42157.0
4.363,9,-71,PID,0.005,0.0001,0.005,0.0001,35,39780.0
